date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),Reform (poll)
2024-02-29,17.64,16.54,18.94,22.01,21.54,22.48,3.88,3.34,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-01,17.63,16.54,18.95,22.0,21.54,22.48,3.87,3.33,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-02,17.61,16.55,18.96,22.0,21.52,22.5,3.87,3.33,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-03,17.6,16.56,18.95,21.99,21.51,22.51,3.86,3.32,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-04,17.58,16.56,18.94,21.99,21.49,22.53,3.85,3.32,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-05,17.57,16.57,18.93,21.99,21.48,22.55,3.85,3.32,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-06,17.55,16.57,18.92,21.98,21.46,22.57,3.84,3.32,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-07,17.54,16.56,18.91,21.98,21.44,22.6,3.84,3.32,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-08,17.52,16.58,18.87,21.99,21.48,22.59,3.84,3.33,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-09,17.51,16.57,18.86,21.99,21.48,22.62,3.83,3.33,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-10,17.49,16.56,18.84,21.99,21.5,22.63,3.83,3.33,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-11,17.48,16.56,18.82,21.99,21.49,22.64,3.82,3.34,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,4.0,0.0,0.0,0.0
2024-03-12,17.46,16.56,18.81,22.0,21.46,22.66,3.82,3.34,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-13,17.45,16.58,18.79,22.0,21.47,22.68,3.82,3.35,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-14,17.43,16.55,18.87,22.01,21.44,22.91,3.82,3.35,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-15,17.42,16.56,18.93,22.01,21.44,23.0,3.81,3.34,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-16,17.4,16.58,18.93,22.02,21.43,23.02,3.81,3.35,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-17,17.39,16.58,18.93,22.03,21.42,23.07,3.81,3.33,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-18,17.38,16.58,18.92,22.04,21.42,23.17,3.81,3.3,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-19,17.36,16.58,18.92,22.05,21.4,23.34,3.81,3.29,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-20,17.35,16.58,18.91,22.06,21.4,23.62,3.81,3.29,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-21,17.34,16.57,18.9,22.08,21.38,23.8,3.81,3.29,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-22,17.33,16.57,18.9,22.09,21.37,23.83,3.81,3.3,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-23,17.32,16.57,18.89,22.11,21.37,23.86,3.81,3.31,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-24,17.31,16.57,18.88,22.14,21.37,23.89,3.81,3.31,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-25,17.31,16.57,18.88,22.16,21.37,23.92,3.81,3.33,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-26,17.3,16.57,18.87,22.19,21.37,23.93,3.81,3.34,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-27,17.3,16.58,18.86,22.22,21.38,23.95,3.82,3.25,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-28,17.3,16.61,18.86,22.25,21.4,23.97,3.82,3.21,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-29,17.3,16.63,18.85,22.28,21.42,23.99,3.82,3.19,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-30,17.3,16.64,18.84,22.32,21.44,23.99,3.82,3.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-03-31,17.3,16.65,18.84,22.36,21.46,24.0,3.82,3.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-04-01,17.3,16.67,18.83,22.4,21.45,24.04,3.82,3.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-04-02,17.3,16.67,18.82,22.44,21.45,24.19,3.82,3.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-04-03,17.31,16.66,18.82,22.48,21.43,24.34,3.83,3.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-04-04,17.31,16.66,18.82,22.52,21.44,24.45,3.83,3.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-04-05,17.32,16.66,18.6,22.56,21.42,24.56,3.83,3.34,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-04-06,17.33,16.66,18.59,22.6,21.41,24.63,3.83,3.35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2024-04-07,17.33,16.66,18.6,22.65,21.39,24.7,3.83,3.35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
